job_title,job_group,min_salary,max_salary,salary_unit,city,district
Manual QC Tester Tại Hồ Chí Minh/ Đà Nẵng- Upto 2000$,IT,,2000.0,USD,Hồ Chí Minh,Đà Nẵng
.Net Developer,IT,,50000000.0,VND,Hồ Chí Minh,Đà Nẵng
Lập Trình Viên PHP - Lương Từ 10 - 20 Triệu,IT,10000000.0,20000000.0,VND,Hồ Chí Minh,Hà Nội
Nhân Viên PHP,IT,,,,Hà Nội,Thanh Xuân
Lập Trình Viên Full Stack Java Web Developer,IT,20000000.0,35000000.0,VND,Hà Nội,Đống Đa
Software Test Lead,Business,30000000.0,50000000.0,VND,Hà Nội,Đống Đa
Chuyên Viên IT Helpdesk/ IT Support,IT,,,,Hà Nội,"Đan Phượng, Hoàng Mai"
Android Developer,IT,,30000000.0,VND,Hà Nội,Đống Đa
Machine Learning Researcher,IT,50000000.0,,VND,Hà Nội,Hà Đông
Web Full Stack Developer,IT,30000000.0,,VND,Hà Nội,Hà Đông
Bridge Software Engineer,IT,,,,Hà Nội,
Nhân Viên IT,IT,,,,Bến Tre,TP Bến Tre
Junior PHP Developer,IT,13000000.0,18000000.0,VND,Hà Nội,Cầu Giấy
Junior PHP Developer,IT,13000000.0,18000000.0,VND,Đà Nẵng,Hải Châu
Nhân Viên Kỹ Thuật Phần Mềm - Không Yêu Cầu Kinh Nghiệm,Business,7000000.0,10000000.0,VND,Hải Phòng,Lê Chân
Nhân Viên Kỹ Thuật Phần Mềm - Không Yêu Cầu Kinh Nghiệm,Business,7000000.0,10000000.0,VND,Vĩnh Phúc,TP Vĩnh Yên
Nhân Viên Kỹ Thuật Phần Mềm - Không Yêu Cầu Kinh Nghiệm,Business,7000000.0,10000000.0,VND,Hà Nội,"Cầu Giấy, Hà Đông"
Nhân Viên Marketing Online (Fb Ads) - Lương Cứng 9 - 15Tr + Thưởng,Business,9000000.0,15000000.0,VND,Hà Nội,Hai Bà Trưng
Front-End Engineer (Vuejs/Reactjs),IT,,,,Hà Nội,Nam Từ Liêm
Chuyên Viên Hạ Tầng CNTT - IT Infrastructure,IT,15000000.0,17000000.0,VND,Hà Nội,Đống Đa
Lập Trình Viên C/C++,IT,10000000.0,35000000.0,VND,Hà Nội,"Thạch Thất, Tây Hồ"
"Nhân Viên Bảo Hành, Sửa Chữa Máy Tính - IT (CNTT Phần Cứng)",IT,10000000.0,,VND,Hà Nội,Đống Đa
Thực Tập Sinh Dotnet,IT,,,,Hà Nội,Thanh Xuân
Thực Tập Sinh Dotnet,IT,,,,Hồ Chí Minh,Quận 1
Thực Tập Sinh Kỹ Thuật Máy Tính - Phần Cứng - Hà Nội,Business,3000000.0,,VND,Hà Nội,"Hà Đông, Cầu Giấy"
Project Manager,Business,,50000000.0,VND,Hà Nội,
Project Manager (Quản Lý Dự Án),Business,,,,Hà Nội,
IT Fullstack,IT,,,,Hà Nội,
